"tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"ID708105457362083841","Trump","Nikki Now","03/10/2016 20:41","null","null","54","RT @Chris_Dignam: Another #TrumpRally , another senseless assault https://t.co/9Hcdk2sIJ7 #Trump #GOPDebate"
"ID708100716963889152","Trump","President Trump","03/10/2016 20:22","The White House","null","0","If @CNN asks #Trump abt pledges at rally's, can they also talk about #Obama? #Trump2016 #GOPDebate #CNNDebate #CNN https://t.co/tyw5t2ShZs"
"ID708030623974346752","Trump","SergZerg","03/10/2016 15:43","null","Moscow","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h��"
"ID708081645614534656","Trump","Sarah 4 TRUMP","03/10/2016 19:06","Virginia, USA","null","11","RT @JoePrich: @MichelleFields  this entire thing was a HOAX designed to put Trump on the defensive before the #GOPdebate"
"ID708108362085474310","Trump","Matt Coggins","03/10/2016 20:52","Kansas City","Eastern Time (US & Canada)","1","Considering how aggressively the GOP has campaigned against Trump, they must not plan on him being the nominee #GOPDebate"
"ID708008319416283136","Rubio","Top Blog Sites","03/10/2016 14:15","San Diego, California","Pacific Time (US & Canada)","42","RT @MDGallar: Rubio now denies lying to FL voters or supporting amnesty. We have photos of it Li'l Marco. 
#GOPdebate
#FLprimary https://t.��"
"ID708104706908942340","Trump","Demian Hammock","03/10/2016 20:38","Sackville, New Brunswick","null","0","#GOPDebate Would you move to Canada if Trump became President ? https://t.co/7norhcUUZb https://t.co/qna9LONRSE"
"ID708110085176889345","Trump","Sebastian J Russo","03/10/2016 20:59","null","Eastern Time (US & Canada)","64","RT @immigrant4trump: Trump: 'Politicians are all talk, no action' 
Look?https://t.co/CnYQ1FC8KF #Trump2016 #GOPDebate #Florida #FLPrimary h��"
"ID708109805215490048","Kasich","The Washington Times","03/10/2016 20:58","Washington, D.C.","Eastern Time (US & Canada)","5","#JohnKasich must win home state of #Ohio without support of conservative activists: https://t.co/eHpZGDytrv #GOPDebate"
"ID708100642636742661","Rubio","Madman in a Blue Box","03/10/2016 20:22","Columbus, OH","Eastern Time (US & Canada)","5","RT @sueinphilly: This will be the last time we see Rubio at #GOPDebate 
Bye #inners"
"ID707793722025644032","Kasich","Axion","03/10/2016 00:02","Dawg Cabin, CA","Pacific Time (US & Canada)","119","RT @AnnTelnaes: Then you're in the wrong party, Gov. Kasich #GOPDebate https://t.co/JPocK5qI9w"
"ID708102510179852288","Trump","Justice Milk","03/10/2016 20:29","null","null","0","#gopdebate #Trump #MemeHistory #BrownAndUnbothered #donaldtrump

TheVulgarPuppy @YouTube

https://t.co/GU8IQP1b1A https://t.co/5UaxFpchet"
"ID708107330479587328","Trump","Mike Schlossberg","03/10/2016 20:48","?T: 40.673778,-75.13303","Quito","4","What will Trump lie about first tonight? #GOPDebate"
"ID708089169449492481","Trump","Mimi874","03/10/2016 19:36","null","Quito","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"ID708108488279519232","Cruz","Roger Hanson","03/10/2016 20:53","Ohio","Eastern Time (US & Canada)","0","Cruz has a  number of parallels to another first-term Senator who was elected  president in 2008; US President Barack Obama #GOPDebate"
"ID707808215673790465","Trump","VOTE 4 TRUMP 2016!!","03/10/2016 01:00","Texas, USA","null","39","RT @nepafortrump: #TeamTrumpPA JOIN US at #GOPDebate WATCH' PARTY TONIGHT (Wilkes Barre Pa) =FEW SEATS REMAIN: https://t.co/cAjemldxaM http��"
"ID708108695746453504","Cruz","Shar K","03/10/2016 20:54","null","Central Time (US & Canada)","0","#GOPDebate #CruzCrew 100% for TED CRUZ! #UniteWithCruz  https://t.co/veR5v24ntG"
"ID708031415724744704","Trump","Vincent Bello","03/10/2016 15:46","null","null","43","RT @Art05hr3d: https://t.co/x2msN81vwI
#OhioPrimary #FloridaPrimary  #Trump2016 #GOPDebate  #MakeAmericaGreatAgain
Carpe Diem https://t.co/��"
"ID708110019519246336","Cruz","Asad Abbas Minhas","03/10/2016 20:59","Chakwal,Pakistan","Islamabad","2","RT @bpolitics: Who is Ted Cruz? Here's more on his background https://t.co/JhmyFgfNlw #GOPDebate"
"ID708101154371084289","Trump","Carrie Costabile","03/10/2016 20:24","Chicago, Il.","Central Time (US & Canada)","4","RT @ConservMemes: Oh give me a break Anderson. You have been the Trump News Network since June. #GOPDebate"
"ID708081384066129920","Trump","Watchman on the Wall","03/10/2016 19:05","Oxnard,Calif","Pacific Time (US & Canada)","82","RT @immigrant4trump: Florida Vote For Trump ""March 15"" #FLPrimary #FloridaPrimary #Trump2016 #GOPDebate #AlwaysTrump Watch Video: https://t��"
"ID708076240679227392","Trump","Melissa Wade","03/10/2016 18:45","Texas, USA","Pacific Time (US & Canada)","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h��"
"ID708102403283918848","Trump","Brad","03/10/2016 20:29","Bradenton, Florida","Atlantic Time (Canada)","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h��"
"ID707982366581530624","Trump","Ebeetle","03/10/2016 12:32","null","null","267","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt��"
"ID708104793764397056","Trump","Rosa Pacheco","03/10/2016 20:38","null","null","192","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt��"
"ID708105792415604738","Trump","Charles Stevenson","03/10/2016 20:42","Rome, GA","null","2","RT @robyns323: This is supposed to be a #GOPDebate and a run for #president. It has turned into a stop Donald #Trump mission. Not happening��"
"ID708108105125597184","Trump","Brian Hetzel","03/10/2016 20:51","West Hartford, CT","Eastern Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G��"
"ID708105125600997377","Trump","Deborah Pearson","03/10/2016 20:39","In the Clouds protecting USA","Central Time (US & Canada)","32","RT @PolitiBunny: 'Trump will not challenge the system, he is the system.' - @CarlyFiorina #GOPDebate 

I miss her in this race."
"ID707920161286852608","Rubio","Tony","03/10/2016 08:24","null","Central Time (US & Canada)","0","@marcorubio just needs to be Marco Rubio in the debate tonight, be the person everyone knows. ##GOPDebate"
"ID707955577494872064","Trump","Larry Thornton","03/10/2016 10:45","Georgia","Eastern Time (US & Canada)","0","Do you think Bush was alluding to Trump? #GOPdebate https://t.co/BaMGRJGNXL close. GHW Bush is saying what appears to be ISIS. Wife SAYTRUMP"
"ID708101465563340800","Trump","jessica mendosa","03/10/2016 20:25","null","null","0","#gopdebate #Trump #MemeHistory #BrownAndUnbothered #donaldtrump

TheVulgarPuppy @YouTube

https://t.co/nZ94X1bs38 https://t.co/2e0Nv7ePvD"
"ID708107815722688512","Trump","Cathy","03/10/2016 20:50","Boise","Mountain Time (US & Canada)","0","""Going into the debate, the stakes are enormous."" Is that a Trump joke? #GOPDebate"
"ID708109690337566720","Trump","The Caring Grandma","03/10/2016 20:58","null","Indiana (East)","11","RT @LiberalMmama: Yesterday Trump said ""Islam hates us"". Reince Priebus just endorsed him live in Florida. UNFREAKINBELIEVABLE! 
#GOPDebate��"
"ID708000802548285440","Trump","Tanya Breukers","03/10/2016 13:45","null","Pacific Time (US & Canada)","0","@jaketapper pls address the violence, and now charges for assault at Trump rallies.#GOPDebate"
"ID708109215269675008","Trump","TonyW","03/10/2016 20:56","Traveling on this blue marble","Eastern Time (US & Canada)","6","RT @Deanofcomedy: Tonight lets watch Trump try to act presidential. That will last until someone attacks him and then its back to Trumpenst��"
"ID707960643480100864","Trump","Noah J. Toly","03/10/2016 11:05","Illinois","Eastern Time (US & Canada)","4","RT @ChicagoCouncil: A Trump nomination could have serious effects on trade policy this summer, writes @philipilevy https://t.co/Wlulg6uZYH ��"
"ID708108169512411136","Trump","Carlathered","03/10/2016 20:51","null","null","5","RT @Trumpscendent: Trump is America. He defended USA when Corrupt Politicians faild. I insist to Pledge For Trump! #GOPDebate
#PresidentsTr��"
"ID707993051344543751","Trump","BABS","03/10/2016 13:14","null","null","112","RT @immigrant4trump: Watch Trump at CNN's #GOPDebate Miami, FL Tonight-8:30ET
Live Stream: https://t.co/PikGgQIRY3  #Trump2016 #FLPrimary h��"
"ID708100206181621760","Trump","Joel Padre","03/10/2016 20:20","California","Pacific Time (US & Canada)","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"ID708105719778660352","Trump","Mikayla Millner","03/10/2016 20:42","null","null","4","RT @SouthernKeeks: Suggestions to candidates: 
1. Use Trump's words against him without stooping to his level. 
2. Focus on policy. 
#GOPDe��"
"ID708105984099491840","Cruz","Joseph W Hruska","03/10/2016 20:43","Midland, TX","null","65","RT @jphilman0206: Cruz can make the argument in the general that a crony capitalist can't
Capitalism>Socialism
#CruzCrew #GOPDebate https:/��"
"ID708086270271070208","Trump","LATINA 4 TED CRUZ","03/10/2016 19:24","United States","null","0","@NoFencejumpers all is not what it seems? Trump that! Conman walking! #GOPDebate #CNNDebate @KatWhite1018"
"ID708109647299911680","Trump","Anthony  Williams","03/10/2016 20:57","null","Pacific Time (US & Canada)","186","RT @WayneDupreeShow: For Trump to get this far for President Of the United States as a businessman not a politician speaks volumes

#GOPDeb��"
"ID708106690781167616","Kasich","powr2ppl","03/10/2016 20:46","OH-IO","Eastern Time (US & Canada)","4","RT @jasonahart: If pressed on #Obamacare at tonight's #GOPDebate, @JohnKasich will say he slowed Medicaid growth. Here's the truth: https:/��"
"ID708098143225782272","Cruz","Ruth Yoder","03/10/2016 20:12","null","Atlantic Time (Canada)","16","RT @frickenchamps: MT @LynnMarki: TED CRUZ is a TRUE Conservative that will fight for your Rights! https://t.co/rlgwMqVFos #CruzCrew #PJNET��"
"ID707971167232073728","Trump","BrevardFlorida4Trump","03/10/2016 11:47","null","null","82","RT @immigrant4trump: Florida Vote For Trump ""March 15"" #FLPrimary #FloridaPrimary #Trump2016 #GOPDebate #AlwaysTrump Watch Video: https://t��"
"ID708045264297332737","Trump","bisbille","03/10/2016 16:42","dans l'oeil du cyclone","Buenos Aires","0","@realDonaldTrump @FoxNews #GOPDebate 
Look, Trump took 1M and turn it into 10B ! If he can do the same with tax payers money it'll be huuge!"
"ID708050615507615745","Trump","Eric M Byrne","03/10/2016 17:03","Where I'm At","Pacific Time (US & Canada)","0","@jaketapper How is the tone of a President Trump America going to differ from a Candidate Trump Rally? #GOPDebate"
"ID708078763351871489","Trump","Julie 4 Trump!!","03/10/2016 18:55","null","null","37","RT @immigrant4trump: Mitt Romney Niece: I'm Voting Trump
https://t.co/hgRXDIHDtU #Trump2016 #VoteTrump #GOPDebate"
"ID708097242977054720","Cruz","MHarvey","03/10/2016 20:08","Northern Virginia","Eastern Time (US & Canada)","17","RT @ImAmandaNelson: Hi Mr. Cruz when you're elected are the Handmaids going to be required to wear red because that clashes with my complex��"
"ID708102619873447936","Cruz","John99","03/10/2016 20:29","Mecca Beer Hall","Canberra","41","RT @peddoc63: Tea Party Patriots are dangerous because they support Ted Cruz?? and the constitution! #GOPDebate @shootingfurfun https://t.c��"
"ID708008170581458945","Trump","O'Irish??Trump","03/10/2016 14:14","Tennessee, USA","Eastern Time (US & Canada)","267","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt��"
"ID708076269766897664","Trump","Shon","03/10/2016 18:45","Pa/Upstate New York USA","null","3","RT @nepafortrump: 150"" SCREEN #GOPDebate WATCHING PARTY! #TeamTrumpPA SWITH to REPUBLICAN at the EVENT!  https://t.co/cAjemldxaM https://t.��"
"ID708050975987208192","Trump","IF YOU VOTE...","03/10/2016 17:04","USA, Nov 2012","Arizona","2","RT @googlepolitics: Behind the scenes with @google at the #GOPDebate: check out this 360-degree view from @realDonaldTrump's podium! https:��"
"ID707941350130319360","Kasich","Chrissie Thompson","03/10/2016 09:49","Columbus, OH","Eastern Time (US & Canada)","0","Fact check of 4 Kasich #GOPdebate claims: Did he really find those expensive military hammers/screwdrivers? https://t.co/J33leWn94t"
"ID708107708495482880","Kasich","#VoteTrumpOH","03/10/2016 20:50","Nowhere You Want To Be @ 3 AM","Atlantic Time (Canada)","0","https://t.co/7llHRowHjT Stop #JonHusted #Kasich and #OhioGOP from playing very dirty ballot rigging game in #OhioPrimary #GOPDebate"
"ID708110175425720320","Trump","Cindy Jacobus","03/10/2016 20:59","Texas, USA","null","50","RT @KFoleyFL: Moment of silence for Nancy Reagan, Trump the only candidate to keep his head up and eyes open. #GOPDebate"
"ID708090568010829824","Trump","M Davis","03/10/2016 19:42","null","Pacific Time (US & Canada)","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"ID708110084971233282","Trump","Mary Wollstonecraft","03/10/2016 20:59","Silver Spring, MD","Eastern Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G��"
"ID708103906442780673","Trump","Facebook Bychkov","03/10/2016 20:35","null","null","0","TheOnion: Where Donald Trump Stands On The Issues https://t.co/aDN8cH38TQ #GOPDebate https://t.co/RTKDPDjNnT"
"ID707990128665468928","Cruz","#RubioRepublican","03/10/2016 13:02","null","Atlantic Time (Canada)","0","Another #TBT: Ted Cruz used to say one thing, now he says another. Flip flop! #FLprimary #Flapol #sayfie #GOPDebate https://t.co/PS4qzJ0TLe"
"ID707949987251011584","Cruz","Flagramah","03/10/2016 10:23","Destin, FL","Eastern Time (US & Canada)","14","RT @OCAmericans: Fiorina: ��Odd�� Cruz Didn��t Renounce Dual Citizenship Until 2014, Cruz Says One Thing In NY, Another In IA #GOPDebate https��"
"ID708103660568317952","Trump","P Gongola","03/10/2016 20:34","Wheeling,WV.","null","29","RT @voteTrumpyes: It's almost Time for the #GOPDebate!! Donald Trump will have a Great Night!! #VoteTrump https://t.co/twBuToDKkO"
"ID708107681194758144","Trump","Tim Pate","03/10/2016 20:50","Saint Paul, MN","null","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G��"
"ID708101234738249729","Kasich","USA TODAY 2016","03/10/2016 20:24","Washington, D.C.","Pacific Time (US & Canada)","1","RT @CThompsonENQ: Ahead of #GOPDebate, see my #factcheck of 4 claims we're likely to hear from John Kasich https://t.co/J33leW5ycV https://��"
"ID708100163038937088","Kasich","Andrew Cullen","03/10/2016 20:20","SF//CA","Pacific Time (US & Canada)","0","Is there any room for bigotry in the @GOP ? @JohnKasich says ""Not a Chance"" #GOPDebate https://t.co/YFZlIeSSd1 https://t.co/eItSPsjK8i"
"ID708100377355235328","Trump","Politcswatch","03/10/2016 20:21","null","Eastern Time (US & Canada)","2","Fiorina might want to look at the voting results again if she saying late voters won't go for Trump. #GOPDebate"
"ID708103884330242048","Trump","Justice Milk","03/10/2016 20:34","null","null","0","#gopdebate #Trump #MemeHistory #lol #lmfao #lmao #donaldtrump

TheVulgarPuppy @YouTube

https://t.co/GU8IQP1b1A https://t.co/Lxpl1aSrMh"
"ID708107211751481348","Trump","3SophieGrace","03/10/2016 20:48","null","null","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h��"
"ID708103695410434048","Rubio","Patrick He","03/10/2016 20:34","Bothell, WA","null","0","Just googled Rubio's Bio, if he doesn't win Florida, he will be gone for sure. #GOPDebate"
"ID708109967216222208","Kasich","hve","03/10/2016 20:59","Ada, Michigan USA","Eastern Time (US & Canada)","0","This show of patriotism opening the #gopdebate seems weird considering these candidates (except maybe Kasich)"
"ID707967584633618432","Trump","Philip Levy","03/10/2016 11:33","Chicago, IL","Eastern Time (US & Canada)","4","RT @ChicagoCouncil: A Trump nomination could have serious effects on trade policy this summer, writes @philipilevy https://t.co/Wlulg6uZYH ��"
"ID708109736743284737","Trump","Bryan Horn","03/10/2016 20:58","USA! USA! USA! ","Eastern Time (US & Canada)","1","On behalf of the performing arts community, I apologize to everyone for annoying quartet versions of the national anthem. #GOPDebate #Trump"
"ID708109218658836480","Trump","Christie Monteleone","03/10/2016 20:56","New York ","Quito","0","Who the fuck is Donald Trump kidding with that peace sign? #GOPDebate"
"ID708093826007736320","Cruz","GARY CEARFOSS","03/10/2016 19:54","ELLWOOD CITY, PA. 16117","Eastern Time (US & Canada)","7","RT @frickenchamps: MT @CNM_Michael: 'Every time we run to the middle we lose.' ~Ted Cruz https://t.co/nhNa61Gvp9 #CruzCrew #PJNET #GOPDebate"
"ID707985138932518912","Cruz","Reverse the Decline","03/10/2016 12:43","Left Coast","null","23","RT @OCAmericans: Cruz Hires Major Insider Neal Bush Who Has been Investigated for Fraud. Hires Prostitutes & Thats OK? #GOPdebate https://t��"
"ID707967436075638784","Kasich","JACOB DICK","03/10/2016 11:32","Jackson,Michigan","null","150","RT @JohnKasich: There's no substitute for nat'l security experience in a Commander-in-Chief. Gov Kasich has 18 yrs of it. #GOPDebate https:��"
"ID708109799574147075","Trump","Noles|Titans|11","03/10/2016 20:58","USA","Eastern Time (US & Canada)","205","RT @JaredWyand: Let's be clear..

#NeverTrump is about ""Never someone we don't own""

You either play into it & let them win or vote Trump

��"
"ID708073310362460161","Trump","??Josie Magee??","03/10/2016 18:33","null","Eastern Time (US & Canada)","0","@BOSSYtxmar55 @deanmuncy @FoxNews MSM wants us to be Anti-TRUMP or aka ANTI-AMERICAN! Sorry, I VOTE AMERICA, and I VOTE #TRUMP! #GOPDebate"
"ID708107388964831233","Trump","Mr. Fisher","03/10/2016 20:48","Eastvale, CA","Pacific Time (US & Canada)","0","Chairman of RNC is trying to get Trump supporters to let their guards down before they pull a #2016 Hanging Chad on Donald soon #GOPDebate"
"ID708062102833876992","Trump","Beltway Panda","03/10/2016 17:48","DC USA","Quito","2","RT @JeremyDeeSelden: Trump must denounce this himself tonight at the #GOPDebate  https://t.co/q9p2BIsavy"
"ID708109443691626496","Cruz","Bob Doom","03/10/2016 20:57","New Haven, CT","Quito","12","RT @thatRamosgirl: I feel like Cruz is backstage frantically adjusting his face like the restaurant bathroom scene at the end of Mrs. Doubt��"
"ID708075491354386432","Kasich","troy smith","03/10/2016 18:42","null","London","14","RT @NBCNews: The Lid: Can @JohnKasich handle the heat at tonight's #GOPDebate?https://t.co/1JJgdmguwP https://t.co/F3yVtHqmOL"
"ID708015868710551552","Rubio","lisa","03/10/2016 14:45","ontario canada","null","42","RT @MDGallar: Rubio now denies lying to FL voters or supporting amnesty. We have photos of it Li'l Marco. 
#GOPdebate
#FLprimary https://t.��"
"ID708109998681886724","Trump","Ashley Flaherty","03/10/2016 20:59","Hilliard, OH","null","48","RT @LindaSuhler: Surely we won't have to endure a PP presentation against Trump again tonight.
That was an MK trick...
#GOPDebate
#Trump2016"
"ID708042931974873089","Cruz","Tim Gradous","03/10/2016 16:32","Home of MASTERS ??","null","59","RT @peddoc63: My Friends we have a choice! Democrats favorite deal maker or Ted Cruz! #ChooseCruz #CruzCrew #Pjnet #GOPDebate https://t.co/��"
"ID708104652328460289","Trump","Stevie Thunda!","03/10/2016 20:37","There ","Eastern Time (US & Canada)","54","RT @Chris_Dignam: Another #TrumpRally , another senseless assault https://t.co/9Hcdk2sIJ7 #Trump #GOPDebate"
"ID708101102173081600","Trump","Patty","03/10/2016 20:23","Zuid-Holland, Nederland","Athens","1","RT @Seccie: #Hyped for the #GOPDebate 

Watch it here: 

https://t.co/GyRQKYtjTg 

#Trumptrain #Trump2016 #Trump"
"ID708103168605986816","Trump","PatriceLumumba Jones","03/10/2016 20:32","New York","Eastern Time (US & Canada)","63","RT @pattonoswalt: Six minutes. Six minutes. Six minutes, Douch-ey Trump, you're on. #GOPDebate"
"ID708026226699608064","Trump","hygiene teacher","03/10/2016 15:26","null","null","331","RT @WesleyRickard: Dr. E. Dewey Smith House of Hope Georgia Endorses Donald J Trump for President #NC #FL #CA #OH #MO #GOPDebate #FOX https��"
"ID708091884313268224","Trump","Andrew Dyer","03/10/2016 19:47","Chula Vista, CA","null","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"ID708103250768207873","Rubio","Law-rence","03/10/2016 20:32","West Virginia Wesleyan College","Atlantic Time (Canada)","21","RT @FiveThirtyEight: It hasn��t done him much good, but Rubio has a clear lead in endorsements. https://t.co/4Xuserzcmv #GOPDebate"
"ID707797721873252352","Trump","Patriot Flag 2016","03/10/2016 00:18","USA","Central Time (US & Canada)","1","RT @JoeBobMr: SEC ExitPolls say58%of #Rino #DonaldTrump Base Was4BaracObama2012=So #Trump Got #KKK Vote: Why-Can-Democrat Be in #GOPDebate ��"
"ID708109281606762496","Trump","*Tricia Star*","03/10/2016 20:56","null","null","205","RT @JaredWyand: Let's be clear..

#NeverTrump is about ""Never someone we don't own""

You either play into it & let them win or vote Trump

��"
"ID708095763708940288","Trump","Jos�� Cervera 2.0","03/10/2016 20:02","Dallas / Ft.Worth, Texas","null","1","RT @TalKopan: Flying around the #GOPDebate this afternoon: ""no Trump, no Mexican farmworkers no food"" https://t.co/V3f2IEW8gl"
"ID708093513108426752","Cruz","Tim Kelley","03/10/2016 19:53","null","null","17","RT @femijr: Ted Cruz didn't have many friends in Washington DC because he kept his promises to US. #tcot #PJNET #ChooseCruz #CruzCrew #GOPD��"
"ID708034801303994368","Cruz","John","03/10/2016 16:00","FL","Central Time (US & Canada)","17","RT @Elisabeth242: Looks like Ted Cruz Is BEST!! #GOPDebate https://t.co/zBWqGsJIKR"
"ID708105437552484352","Trump","argentine gay","03/10/2016 20:41","Indiana, USA","Eastern Time (US & Canada)","62","RT @WayneEdH: Best part of #GOPDebate was CNN's peer group who had 5 republicans say they would vote for #Hillary2016 if Trump is nominee!
��"
"ID708084067791720449","Trump","judyjewell","03/10/2016 19:16","ohio","null","22","RT @WayneDupreeShow: Caller 1 from SW Virginia - I am insulted by anti-Trump supporters

Call in ? 202 470 6738

https://t.co/cSgpDM32HO #T��"
"ID708098308070244353","Trump","Daniel Young","03/10/2016 20:12","New York","null","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h��"
"ID708109798382968832","Kasich","Gilbert Gilson","03/10/2016 20:58","null","Pacific Time (US & Canada)","0","Kasich's heart is dropping a little low ? #GOPDebate"
"ID708104953571762176","Trump","Hilary","03/10/2016 20:39","Bluer than blue NYS","Eastern Time (US & Canada)","0","In case anyone is wondering, Donald Trump will be announcing later that everyone has declared him the winner of tonight's #GOPDebate."
"ID708107232857096192","Trump","Kai H. Jorgensen","03/10/2016 20:48","Columbia, SC","Eastern Time (US & Canada)","1","How #Trump could be blocked at a contested Republican convention https://t.co/N7FVddO5FK #GOPDebate #NeverTrump https://t.co/kUeuAVaGO9"
"ID708045158797815808","Trump","pat clark","03/10/2016 16:41","null","null","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h��"
"ID708110076247195648","Trump","vox nihili","03/10/2016 20:59","Columbia, SC","Eastern Time (US & Canada)","0","they brought hugh hewitt, of the radio show trump says no one listens to, back #GOPDebate"
"ID708109990209388544","Trump","Alex Barrett","03/10/2016 20:59","Slippery Rock, PA","Eastern Time (US & Canada)","1","Trump will sue the bell for stopping him #GOPDebate"
"ID707988729281970176","Trump","Subu","03/10/2016 12:57","Montana, USA","null","6","RT @kevcirilli: #BREAKING:

TRUMP WILL HOLD PRESSER TOMORROW AT 9 A.M. AT TRUMP MAR-A-LAGO... this after #GOPDebate.

(1/2)"
"ID708104129336492032","Rubio","Joel","03/10/2016 20:35","@politicaljoel ","Atlantic Time (Canada)","27","RT @KyleKulinski: Anderson Cooper just said it's ""make or break, do or die"" for Marco Rubio tonight. No, that was like a month ago. Already��"
"ID708110086527389696","Trump","lorischovanec","03/10/2016 20:59","null","null","3","RT @atlaswon: #MakeAmericaGreatAgain #Trump2016 #GOP #Trump #GOPDebate

Best be no games either! Americans will not stand for it https://t.��"
"ID708044037207490561","Trump","4q2","03/10/2016 16:37","USA","null","0","@KatyTurNBC @realDonaldTrump trump previously said he'll pay legal fees, he incites violence #GOPDebate https://t.co/bndcTQ3fgC"
"ID708056052114149376","Trump","ginarocksu","03/10/2016 17:24","null","Central Time (US & Canada)","1","RT @JoePrich: The #FireCoreyLewandowski nonstory is an orchestrated HOAX designed to put Trump on the defensive before the #GOPDebate"
"ID708110100913754112","Kasich","Crowdpac","03/10/2016 20:59","Menlo Park, CA","Pacific Time (US & Canada)","6","Kasich is the most moderate on stage #GOPDebate https://t.co/EEWOG3lEZA"
"ID708102413438164992","Trump","KB","03/10/2016 20:29","null","null","63","RT @pattonoswalt: Six minutes. Six minutes. Six minutes, Douch-ey Trump, you're on. #GOPDebate"
"ID707795846272782337","Trump","Rafael Celis??","03/10/2016 00:10","I travel the globe in Airplane","Eastern Time (US & Canada)","129","RT @CNN: .@realDonaldTrump: Tomorrow's #GOPDebate will be ""softer, but I'll be ready"" https://t.co/xt8VepiCyp https://t.co/gqfLq0gRrv"
"ID708106001678000132","Trump","Justin Cohen","03/10/2016 20:43","Massachusetts","null","0","Commentary on CNN abt which candidate is going to ��punch�� in which direction. Hmm��given actual punching at Trump rally #GOPDebate"
"ID708091870774038528","Trump","Reza Aslan","03/10/2016 19:47","NYC/LA","null","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"ID708103409254207488","Rubio","Marcie Bianco","03/10/2016 20:33","New York City","Eastern Time (US & Canada)","0","Coral Gables? This is a queen debate fit for Rubio #GOPDebate"
"ID708110161190105089","Kasich","Regina Phalange","03/10/2016 20:59","�� ? �� ?","Alaska","0","Kasich got a haircut #GOPDebate"
"ID708046836544770049","Trump","Karen","03/10/2016 16:48","Palm Beach Gardens, FL","Eastern Time (US & Canada)","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h��"
"ID708105977904635904","Trump","Susan Lukas","03/10/2016 20:43","null","Pacific Time (US & Canada)","1","@CNNPolitics really hope moderators stick to the issues & not an all out attack at Mr. Trump be fair 
#GOPDebate"
"ID707919487429906432","Trump","cdn citizen","03/10/2016 08:22","Canada","null","43","RT @Art05hr3d: https://t.co/x2msN81vwI
#OhioPrimary #FloridaPrimary  #Trump2016 #GOPDebate  #MakeAmericaGreatAgain
Carpe Diem https://t.co/��"
"ID708103827094970368","Trump","Vision","03/10/2016 20:34","221B Baker Street ","Eastern Time (US & Canada)","63","RT @pattonoswalt: Six minutes. Six minutes. Six minutes, Douch-ey Trump, you're on. #GOPDebate"
"ID707859140098428928","Trump","Boston forever","03/10/2016 04:22","Boston, MA","Yerevan","0","#trump CDC launches investigation into blood infection linked to 18 deaths in�� https://t.co/6EmVM47qVn #GOPdebate https://t.co/tCfURbuPOV"
"ID708086409056395264","Trump","michelle isenberg","03/10/2016 19:25","null","null","0","#GOPDebate ... content free gop debate for the less educated voter for trump"
"ID708098602917240833","Trump","Lupo4cl2","03/10/2016 20:13","null","null","192","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt��"
"ID708110152906383360","Rubio","Joe Waldorf","03/10/2016 20:59","Rochester, NY","Eastern Time (US & Canada)","1","RT @tedbishop38pga: @CNN Marco Rubio only candidate who shook no one's hand. #GOPDebate"
